,Unnamed: 0,Year,Mileage,City,State,Vehicle Type,serviceTime,DepreciationRate,Gdp,Population
981,140943,2008,194021,LAWRENCE, KS,Truck,10,0.3898050139275766,4558,96892
982,58796,2016,38956,LEXINGTON, NC,Sedan,2,0.5579591836734694,6455,2037
983,19997,2015,19893,PHILADELPHIA, PA,Sedan,3,0.5106985525487728,444975,702
984,7690,2011,77141,MILWAUKEE, WI,Truck,7,0.5863612565445027,105426,0
985,59600,2008,143092,AUSTIN, TX,Truck,10,0.3896935933147632,148750,24933
986,111749,2015,20449,MIAMI, FL,Sedan,3,0.4247640025173065,344881,170
987,149139,2009,145179,AURORA, CO,Truck,9,0.5472834702406687,208868,1043
988,254631,2012,82610,SAN DIEGO, CA,Sedan,6,0.436730979250091,231845,4285
989,289974,2004,154739,MIDLAND, TX,Truck,14,0.45212669683257917,6355,162
990,336597,2017,7,RICHMOND, VA,Sedan,1,0.5191944619257395,24395,35455
991,72932,2009,73469,MIAMI, FL,Sedan,9,0.2908627593738624,344881,602
992,3642,2009,51252,NEW HAVEN, IN,Truck,9,0.5132198952879581,45251,2078
993,216375,2014,45994,WARNER ROBINS, GA,Truck,4,0.8797233030696066,7162,74854
994,77123,2008,92283,JACKSONVILLE, NC,Sedan,10,0.24433333333333335,3937,28513
995,194643,2012,61135,NORFOLK, VA,Sedan,6,0.3663265306122449,94855,244703
996,309641,2009,95410,ARLINGTON, TX,Sedan,9,0.22440816326530613,535499,19212
997,134375,2008,105331,TUCSON, AZ,Sedan,10,0.19977777777777778,39033,535677
998,119427,2015,25697,KINGSTON, NY,Sedan,3,0.5959183673469388,6255,161
999,135579,2013,65877,CONCORD, NH,Truck,5,0.7064659685863874,174029,43019
1000,326782,2017,188,PENSACOLA, FL,Sedan,1,0.586469477658905,18015,52590
1001,253528,2014,56927,COLUMBIA, MO,SUV,4,0.9859599305884209,192177,141
1002,277522,2015,34318,RIVERSIDE, CA,Sedan,3,0.5158904971680303,157931,3354
1003,195127,2016,36765,PHILADELPHIA, PA,SUV,2,0.5697986577181208,444975,702
1004,347077,2011,52848,LONGVIEW, WA,Truck,7,0.9424083769633508,10234,37602
1005,114526,2015,27597,MILWAUKEE, WI,Sedan,3,0.7887777777777778,105426,595351
1006,166195,2015,19544,COLUMBUS, MS,SUV,3,0.6448387096774194,13820,47143
1007,254027,2013,25507,LAS VEGAS, NV,SUV,5,0.6844630872483222,112288,641676
1008,187921,2007,112882,ONTARIO, CA,Truck,11,0.41845549738219895,157931,6077
1009,112941,2008,102577,SACRAMENTO, CA,Sedan,10,0.22215555555555555,126352,441
1010,148456,2017,302,FLORENCE, KY,Sedan,1,0.719100062932662,8555,440
1011,187871,2011,29599,COLUMBIA, PA,Sedan,7,0.40808163265306124,192177,38266
1012,294851,2014,56044,MADISON, WI,SUV,4,0.7886732923174002,49853,7322
1013,331362,2009,106609,JACKSON, MS,Truck,9,0.3768324607329843,3937,4790
1014,350885,2012,69362,ORLANDO, FL,SUV,6,0.38693548387096777,132448,280257
1015,18485,2017,25117,COLUMBUS, OH,SUV,1,0.6174496644295302,13820,23128
1016,195269,2016,8355,SAVANNAH, GA,Sedan,2,0.8126319621405169,18532,146444
1017,170645,2008,73610,CHARLOTTE, NC,Sedan,10,0.26666666666666666,174029,9057
1018,154655,2011,98705,LITTLE ROCK, AR,SUV,7,0.3952013422818792,38874,442
1019,150570,2014,40511,NORFOLK, VA,Sedan,4,0.4610204081632653,94855,244703
1020,165566,2014,55873,BOARDMAN, OH,Truck,4,0.9469359331476324,19755,3329
1021,144971,2016,29567,SALEM, OR,SUV,2,0.8833569963716674,17332,43415
1022,142145,2007,162440,CONCORD, NC,Truck,11,0.5972549019607843,174029,92067
1023,42134,2017,1462,LINCOLN, NE,Sedan,1,0.7260647979614124,20245,47674
1024,162031,2016,50668,FAYETTEVILLE, AR,Sedan,2,0.42463813719320326,17263,209889
1025,36490,2016,31535,PORTLAND, OR,SUV,2,0.9146553084082663,32143,3922
1026,65113,2013,30774,AUBURN, MA,Sedan,5,0.5591918456497997,5484,26704
1027,127693,2014,44167,CHARLOTTE, NC,Sedan,4,0.5220222222222223,174029,370
1028,198111,2015,48934,MANCHESTER, NH,SUV,3,0.9777251932481464,28442,10642
1029,317044,2010,35447,HOUSTON, TX,Truck,8,0.48416230366492147,490074,960
1030,278955,2014,113846,FRANKLIN, TN,Truck,4,0.5473411154345007,133251,471
1031,290617,2015,51713,SALEM, NH,Truck,3,0.7780660037469376,17332,4916
1032,202389,2016,11143,BEAUMONT, TX,Truck,2,0.9895662199164145,25021,119114
1033,269110,2015,8965,ASHLAND, WI,Truck,3,0.8722251308900524,15218,779
1034,354760,2015,19719,HARRISBURG, PA,Truck,3,0.919192200557103,37181,5968
1035,305090,2014,26611,FRANKLIN, TN,SUV,4,0.682751677852349,133251,8176
1036,346940,2017,19842,HOUSTON, TX,Truck,1,0.9422774869109948,490074,2090
1037,143025,2017,3126,BURLINGTON, NJ,Truck,1,0.9629842931937173,5441,3178
1038,21192,2011,41594,HOUSTON, TX,Sedan,7,0.511,490074,2090
1039,13485,2013,75994,WICHITA, KS,SUV,5,0.477,33840,390591
1040,268503,2014,18600,HOUSTON, TX,Truck,4,0.8113874345549739,490074,2090
1041,85591,2014,44244,ROCHESTER, NY,Sedan,4,0.39979591836734696,12567,5990
1042,291907,2011,88429,ALEXANDRIA, LA,SUV,7,0.4193225806451613,5991,5015
1043,71386,2014,22888,WASHINGTON, NJ,Truck,4,0.8602094240837697,529990,3982
1044,243016,2014,60715,KILLEEN, TX,SUV,4,0.4703225806451613,17556,145482
1045,95602,2014,48497,FORT WAYNE, IN,Sedan,4,0.5335116425424795,22358,265904
1046,355636,2014,35074,LAS VEGAS, NV,Truck,4,0.8636387434554974,112288,13201
1047,59982,2014,31809,BOSTON, MA,Sedan,4,0.5932888888888889,438683,1315
1048,289093,2014,70238,CHARLOTTE, NC,Sedan,4,0.35918367346938773,174029,370
1049,228193,2015,25022,ROSWELL, GA,Sedan,3,0.44049716803020766,385542,47775
1050,268396,2014,39829,CHARLOTTE, NC,Sedan,4,0.3877551020408163,174029,9057
1051,39502,2013,29729,SPRINGFIELD, PA,SUV,5,0.6018456375838926,10250,2022
1052,277228,2013,66236,MADISON, WI,Sedan,5,0.6006552602839461,49853,537
1053,221547,2005,238652,HOUSTON, TX,Truck,13,0.4193061840120664,490074,960
1054,276643,2016,42788,HOUSTON, TX,Sedan,2,0.46960352422907486,490074,2347
1055,28806,2015,40636,LOUISVILLE, KY,SUV,3,0.49193548387096775,76063,1261
1056,127172,2015,53640,ROSEVILLE, CA,Sedan,3,0.37743864065449967,126352,47501
1057,271727,2006,171575,LAKEWOOD, CO,Truck,12,0.3053754143248307,208868,154958
1058,2299,2014,45983,COLUMBIA, MO,Sedan,4,0.6550418638514743,192177,10274
1059,79152,2014,45644,SPARTANBURG, SC,Truck,4,0.835422971609742,15990,37498
1060,30416,2009,93670,AUBURN, WA,Truck,9,0.5012256267409471,5484,3302
1061,116250,2014,48447,MANCHESTER, NH,SUV,4,0.9299574065309986,28442,18112
1062,155181,2015,30949,LOUISVILLE, KY,Sedan,3,0.4955947136563877,76063,4142
1063,286712,2011,82426,AUBURN, WA,Truck,7,0.6052168900417928,5484,26704
1064,280110,2009,145588,COLUMBIA, SC,SUV,9,0.6667498662863256,192177,141
1065,314774,2011,107871,LOUISVILLE, KY,SUV,7,0.4360738255033557,76063,9335
1066,132955,2012,100114,HOUSTON, TX,Truck,6,0.9803921568627451,490074,3464
1067,23610,2015,32352,RICHMOND, VA,Truck,3,0.9429024355094394,24395,227032
1068,206248,2014,17602,DECATUR, GA,Sedan,4,0.5772666666666667,5466,182
1069,252832,2007,135479,CONWAY, AR,Sedan,11,0.27098653076083,38874,23714
1070,280332,2012,67828,JACKSONVILLE, Fl,Sedan,6,0.4708045140152894,3937,14910
1071,33874,2011,101227,LOUISVILLE, KY,SUV,7,0.7701907648422178,76063,4142
1072,117414,2014,48460,LEXINGTON, KY,Truck,4,0.7198952879581152,6455,2037
1073,192361,2015,21746,ROCHESTER, NY,SUV,3,0.9462060261870957,12567,115733
1074,38882,2014,49051,MILWAUKEE, WI,Truck,4,0.9410863509749303,105426,0
1075,136776,2009,159574,EASTON, MD,Sedan,9,0.35587914088096106,43821,260
1076,319015,2017,2523,BLOOMINGTON, IN,Sedan,1,0.7935566072078631,12369,85866
1077,136320,2016,20368,MANCHESTER, TN,SUV,2,0.6066774193548388,28442,5016
1078,360733,2008,132233,SPRINGFIELD, IL,Sedan,10,0.18346938775510205,10250,154758
1079,340388,2013,75832,COLUMBIA, KY,Truck,5,0.677696335078534,192177,141
1080,288356,2012,71753,NORFOLK, VA,Truck,6,0.701513186338089,94855,244703
1081,28116,2015,6305,MEMPHIS, TN,Sedan,3,0.6914816163087004,72503,2089
1082,166854,2014,33385,JACKSON, TN,Sedan,4,0.4819697923222152,3937,6252
1083,185838,2015,36418,DOVER, NJ,Truck,3,0.8899214659685863,7337,12766
1084,277115,2013,69076,SPRINGFIELD, TN,Truck,5,0.6724607329842932,10250,154758
1085,338832,2014,29159,HOUSTON, TX,Sedan,4,0.5443333333333333,490074,2347
1086,87758,2011,110069,GREENVILLE, SC,SUV,7,0.5353225806451613,8216,842
1087,321778,2015,34049,CHICAGO, IL,Sedan,3,0.6889697852202402,679699,2716450
1088,19676,2014,60402,MADISON, TN,Truck,4,0.6913964548205793,49853,255214
1089,137718,2015,35475,AUGUSTA, ME,Truck,3,0.9157068062827225,24395,1147
1090,161105,2017,4395,CONCORD, NC,Sedan,1,0.5278477029578351,174029,129783
1091,172578,2014,41984,DOVER, NH,Truck,4,0.9159947643979057,7337,1455
1092,297366,2005,124667,COLORADO SPRINGS, CO,SUV,13,0.2681495504022717,32683,464474
1093,202307,2007,132936,MADISON, NC,SUV,11,0.257359204921912,49853,11777
1094,153436,2009,60839,SACRAMENTO, CA,Sedan,9,0.28522448979591836,126352,441
1095,71262,2015,37665,MADISON, TN,Sedan,3,0.6625409537677467,49853,2801
1096,339512,2014,66445,HOUSTON, TX,Truck,4,0.864533794494884,490074,960
1097,60826,2011,71150,GRAND RAPIDS, MN,SUV,7,0.5357311878845243,60529,11242
1098,81383,2016,37514,PETERSBURG, VA,Sedan,2,0.583469387755102,146349,2593
1099,52188,2015,32127,NAPA, CA,Sedan,3,0.8372770294867128,11446,79774
1100,242640,2008,155250,COLUMBUS, OH,Truck,10,0.33147632311977715,13820,4065
1101,83963,2015,24063,ANDERSON, SC,Truck,3,0.7193455497382198,42108,55076
1102,250175,2014,42803,SALISBURY, MD,Truck,4,0.9871739443723879,19659,33849
1103,154703,2010,91809,NORFOLK, VA,Sedan,8,0.233,94855,24434
1104,118876,2017,28546,FRANKLIN, TN,Sedan,1,0.7779031670913724,133251,8176
1105,119106,2014,36029,MIAMI, FL,Sedan,4,0.4298666666666667,344881,170
1106,120775,2011,68126,HOUSTON, TX,Sedan,7,0.3665555555555556,490074,960
1107,96315,2015,10701,DALLAS, TX,Sedan,3,0.7461594466690935,535499,1341075
1108,314793,2014,33362,MILFORD, MA,Truck,4,0.7721204188481675,45251,3025
1109,126430,2011,75497,ASHLAND, VA,Truck,7,0.6511024643320363,15218,7823
1110,206894,2012,62072,HOUSTON, TX,Truck,6,0.7578534031413613,490074,960
1111,16347,2014,36982,MADISON, TN,Truck,4,0.9996657381615599,49853,255214
1112,94992,2001,249287,MADISON, TN,Truck,17,0.16465181058495823,49853,2807
1113,284649,2014,62327,HOUSTON, TX,Truck,4,0.8376178010471205,490074,960
1114,33608,2014,61583,FAIRFIELD, OH,SUV,4,0.7270547404953462,21421,402
1115,168502,2015,31591,COLUMBIA, TN,Truck,3,0.7889693593314763,192177,9044
1116,168515,2016,16000,NEWTON, NJ,Truck,2,0.8373821989528796,438683,88994
1117,235271,2014,42885,AURORA, CO,SUV,4,0.968543934374507,208868,164
1118,78435,2013,107587,WINCHESTER, TN,Truck,5,0.5988219895287958,6785,4721
1119,192212,2014,51872,BRIDGEPORT, WV,SUV,4,0.7925855813219751,98256,1741
1120,42648,2017,6216,ALBANY, NY,SUV,1,0.8052013422818792,5482,53503
1121,332177,2006,180291,MARION, IL,Sedan,12,0.2855842737531853,5287,3314
1122,254565,2009,105523,TACOMA, WA,Truck,9,0.5473122928375846,356572,213418
1123,382,2002,157910,SPRINGFIELD, IL,Truck,16,0.20877437325905293,10250,154758
1124,136152,2017,1284,MADISON, TN,Sedan,1,0.6604782882315922,49853,2807
1125,109145,2016,20639,COLUMBUS, MS,SUV,2,0.7093548387096774,13820,3096
1126,177073,2014,44300,VIRGINIA BEACH, VA,Sedan,4,0.5467275015733165,94855,450435
1127,130849,2013,66753,SPRINGFIELD, VA,SUV,5,0.6308566019876952,10250,2022
1128,233613,2013,59216,MIAMI, FL,Truck,5,0.5235340314136125,344881,170
1129,253830,2015,46031,PHILADELPHIA, PA,Sedan,3,0.42463813719320326,444975,7271
1130,58525,2014,114120,GREENSBORO, NC,Truck,4,0.5916230366492147,41543,3354
1131,190185,2011,123861,SALISBURY, MD,Sedan,7,0.3866399708773207,19659,1536
1132,222960,2015,88766,WASHINGTON, NC,Truck,3,0.9418848167539267,529990,9571
1133,203384,2016,23553,LANSING, IL,Truck,2,0.8559947643979058,22561,4831
1134,338832,2014,29159,HOUSTON, TX,Sedan,4,0.5443333333333333,490074,2312717
1135,72414,2015,32108,DURHAM, NC,Sedan,3,0.4534298300818125,43474,106
1136,174249,2014,56008,RIVERSIDE, CA,Sedan,4,0.42815555555555557,157931,3354
1137,159445,2011,117430,GREENVILLE, NC,Sedan,7,0.373461958500182,8216,30686
1138,32785,2017,4472,PORTLAND, OR,Sedan,1,0.8888666666666667,32143,591
1139,117635,2014,88970,GAINESVILLE, GA,Truck,4,0.8635097493036211,12899,732
1140,12307,2015,21742,AUSTIN, TX,Sedan,3,0.4868156073001888,148750,4120
1141,75064,2013,37990,CHARLOTTE, NC,SUV,5,0.5703020134228188,174029,9057
1142,353664,2014,90750,LEXINGTON, TN,SUV,4,0.4472258064516129,6455,2037
1143,44081,2015,43716,HILLSBORO, OR,Truck,3,0.9510015852428304,171771,6512
1144,125337,2013,54737,AUGUSTA, ME,Truck,5,0.7324607329842932,24395,18594
1145,49775,2010,62813,LINCOLN, NE,Sedan,8,0.48893338187113217,20245,3730
1146,232320,2016,5389,LOUISVILLE, KY,Sedan,2,0.7082222222222222,76063,21128
1147,290670,2006,121509,HOUSTON, TX,Truck,12,0.4006340971321516,490074,960
1148,346253,2012,69631,JACKSON, MI,Truck,6,0.6308900523560209,3937,3221
1149,239251,2010,81729,RICHMOND, VA,SUV,8,0.3624161073825503,24395,461
1150,141442,2014,43378,PORTLAND, OR,Sedan,4,0.6422222222222222,32143,6143
1151,135832,2010,142002,SPRINGFIELD, MO,Truck,8,0.4872460008646779,10250,59208
1152,337779,2016,20908,SPRINGFIELD, VA,Sedan,2,0.526274386406545,10250,5197
1153,353179,2015,27583,RICHMOND, VA,Sedan,3,0.4562617998741347,24395,35455
1154,105793,2012,81084,FRANKLIN, TN,SUV,6,0.5941631172109165,133251,8176
1155,308621,2013,68706,WINCHESTER, VA,SUV,5,0.6244518062785929,6785,8502
1156,151255,2014,54065,COLUMBIA, SC,Truck,4,0.701282722513089,192177,9044
1157,285362,2015,41668,HOUSTON, TX,Sedan,3,0.45594713656387664,490074,2090
1158,157402,2015,27510,CLEARWATER, FL,Sedan,3,0.5704081632653061,146349,2524
1159,103205,2013,79008,SALEM, VA,SUV,5,0.49016129032258066,17332,4774
1160,287206,2010,96439,WICHITA FALLS, TX,Truck,8,0.5761637123504828,6783,104747
1161,145021,2014,29072,ARLINGTON, VA,Sedan,4,0.655223880597015,535499,583
1162,199280,2014,36100,JACKSONVILLE, FL,SUV,4,0.4998064516129032,3937,28513
1163,192197,2017,39727,INDIANAPOLIS, IN,SUV,1,0.9073825503355705,143873,872680
1164,206530,2007,162898,LAKEWOOD, CO,Truck,11,0.418717277486911,208868,50249
1165,314215,2014,25498,HILLSBORO, OR,Sedan,4,0.7087346938775511,171771,8425
1166,139419,2016,44016,DECATUR, IN,Truck,2,0.7066753926701571,5466,54405
1167,225737,2014,39783,JACKSONVILLE, FL,Sedan,4,0.6368401892974154,3937,12612
1168,303424,2014,123819,BEAUMONT, TX,SUV,4,0.4190967741935484,25021,46967
1169,310332,2015,48379,ANDERSON, SC,Truck,3,0.8418384401114206,42108,337
1170,334503,2013,77505,DALLAS, TX,SUV,5,0.41880645161290325,535499,13237
1171,64548,2010,104977,MEMPHIS, TN,SUV,8,0.4062903225806452,72503,1858
1172,36256,2014,41425,LINCOLN, NE,Truck,4,0.8635097493036211,20245,1181
1173,254621,2016,41100,GREENVILLE, NC,Sedan,2,0.5348961611076148,8216,69
1174,324721,2015,38791,LODI, CA,Sedan,3,0.4403713027061045,27089,65884
1175,270521,2013,33078,PHOENIX, AZ,Truck,5,0.6020942408376964,242950,1626078
1176,19755,2013,87589,ELGIN, IL,Truck,5,0.5732984293193717,679699,1082
1177,72734,2006,185030,LAKEWOOD, CO,Truck,12,0.2616492146596859,208868,80967
1178,302755,2014,30597,MILFORD, MA,Sedan,4,0.4842668344870988,45251,542
1179,259479,2015,18884,LOUISVILLE, KY,Truck,3,0.8502666090214729,76063,21128
1180,157387,2005,87552,CANTON, OH,Truck,13,0.36649214659685864,16771,27936
1181,244899,2015,37051,LAWRENCE, KS,Sedan,3,0.5713877551020408,4558,48704
1182,41727,2015,33205,LITTLE ROCK, AR,Sedan,3,0.5111111111111111,38874,198606
1183,307794,2012,115500,ABILENE, TX,Truck,6,0.7225130890052356,7288,6380
1184,297746,2016,27912,VALLEJO, CA,Sedan,2,0.70618856934838,21421,122105
1185,319856,2015,87,FLORENCE, KY,Sedan,3,0.856938775510204,8555,440
1186,359112,2016,21301,RICHMOND, VA,Sedan,2,0.4719949653870359,24395,2
1187,154395,2015,52401,DULUTH, GA,Sedan,3,0.4435179358086847,13317,86066
1188,224600,2013,148876,SANFORD, FL,Truck,5,0.6405292479108635,132448,29313
1189,49876,2014,43715,LEXINGTON, KY,Truck,4,0.6805759162303665,6455,7106
1190,206175,2015,19144,CHICO, CA,Sedan,3,0.8162448979591836,8167,93293
1191,288793,2014,25481,GREENVILLE, SC,Sedan,4,0.6444081632653061,8216,69
1192,326360,2012,141272,SPRINGFIELD, MO,Truck,6,0.5565459610027855,10250,59208
1193,248684,2013,80543,LAFAYETTE, IN,SUV,5,0.41919354838709677,22113,4259
1194,276682,2016,38996,CLEARWATER, FL,SUV,2,0.488758389261745,146349,115513
1195,324289,2014,108761,GREENVILLE, SC,SUV,4,0.5159677419354839,8216,30686
1196,331591,2008,136281,RICHMOND, VA,Truck,10,0.4466926070038911,24395,110040
1197,348001,2016,16881,COLUMBIA, TN,Sedan,2,0.5408432976714915,192177,141
1198,315639,2013,24501,CHARLOTTE, NC,Sedan,5,0.5997777777777777,174029,9057
1199,178428,2013,61816,TALLAHASSEE, FL,Truck,5,0.8353203342618385,16164,191049
1200,173564,2016,47113,HOUSTON, TX,Sedan,2,0.47230962869729387,490074,2090
1201,214611,2011,59640,ARLINGTON, TX,Sedan,7,0.33111111111111113,535499,304
1202,303401,2015,45886,MILFORD, NH,SUV,3,0.8890361255718567,45251,1348
1203,320912,2014,37241,SALEM, OR,Truck,4,0.9685602094240837,17332,6171
1204,226815,2014,41345,DULUTH, GA,Truck,4,0.806427439112264,13317,29463
1205,72263,2016,37996,SAN DIEGO, Ca,Sedan,2,0.6120408163265306,231845,1419516
1206,66522,2015,45896,LEXINGTON, NC,SUV,3,0.5802258064516129,6455,7667
1207,234327,2015,27637,HOUSTON, TX,Sedan,3,0.42463813719320326,490074,2312717
1208,9151,2012,46582,MARION, MA,SUV,6,0.6305726455276858,5287,131
1209,271742,2016,20641,SAN ANTONIO, TX,Truck,2,0.837565445026178,129298,1511946
1210,65926,2015,20683,FLORENCE, KY,SUV,3,0.5803548387096774,8555,4427
1211,263443,2016,21921,LAFAYETTE, LA,Truck,2,0.7066492146596859,22113,7198
1212,333209,2015,28107,SPRINGFIELD, PA,Sedan,3,0.624681470695304,10250,16838
1213,5727,2014,16445,SAN DIEGO, CA,Sedan,4,0.40816326530612246,231845,1419516
1214,342263,2014,57296,GREENVILLE, NC,SUV,4,0.7729610348635432,8216,69
1215,244657,2011,105506,RALEIGH, NC,SUV,7,0.3784508597570595,83288,464758
1216,260237,2006,152126,HILLSBORO, NH,Truck,12,0.23029254935869722,171771,178
1217,276418,2015,37195,RICHMOND, VA,Sedan,3,0.6006552602839461,24395,12064
1218,292982,2014,36195,INDIANAPOLIS, IN,Truck,4,0.7879581151832461,143873,872680
1219,176743,2010,126534,COLUMBUS, GA,Sedan,8,0.3358208955223881,13820,860427
1220,363917,2011,103916,COLUMBUS, OH,SUV,7,0.42936241610738257,13820,4065
1221,244806,2014,35163,WILMINGTON, DE,Sedan,4,0.5188163265306123,444975,119045
1222,13512,2013,90214,HOUSTON, TX,Sedan,5,0.4730615216599927,490074,960
1223,91666,2014,42027,LAFAYETTE, IN,SUV,4,0.5671140939597316,22113,4259
1224,130481,2014,18554,NEWARK, DE,Sedan,4,0.4562617998741347,1717712,49423
1225,290475,2017,3672,CONCORD, NC,Sedan,1,0.8257007644703312,174029,92067
1226,361982,2016,14069,KNOXVILLE, TN,Sedan,2,0.5495909376966646,41459,7181
1227,62426,2016,33899,MACON, GA,Sedan,2,0.5623673469387755,9811,1116
1228,122075,2017,9146,LEBANON, OH,Truck,1,0.9133507853403141,5155,14611
1229,123187,2007,144851,COLUMBUS, OH,Truck,11,0.44489528795811517,13820,5031
1230,292288,2010,114923,LAS VEGAS, NV,SUV,8,0.2900322580645161,112288,641676
1231,94864,2014,61008,SANTA ROSA, CA,Truck,4,0.7328534031413613,28673,2711
1232,248427,2014,67260,AUBURN, MA,Sedan,4,0.3602894902454374,5484,4710
1233,26485,2010,128122,COLORADO SPRINGS, CO,Truck,8,0.6052457126387087,32683,464474
1234,106861,2016,17715,ATHENS, GA,Sedan,2,0.5347702957835117,9947,13615
1235,69798,2015,46412,HENDERSON, NV,Sedan,3,0.503178099433606,112288,13300
1236,107447,2015,6678,MONROE, LA,Sedan,3,0.7994444444444444,8027,48371
1237,81923,2009,113156,AUSTIN, TX,SUV,9,0.8557675164913532,148750,24933
1238,313731,2014,22134,ALEXANDRIA, VA,Sedan,4,0.666,5991,5015
1239,349646,2017,1398,DAYTON, OH,Sedan,1,0.7389879868947943,41110,0
1240,246614,2009,105720,FLORENCE, KY,Sedan,9,0.31106666666666666,8555,8947
1241,344839,2012,69414,MONROE, OH,SUV,6,0.3689261744966443,8027,2435
1242,201237,2015,29790,COLUMBUS, MS,Truck,3,0.9796800691742326,13820,3096
1243,77796,2014,35499,HOUSTON, TX,Sedan,4,0.6224972697488169,490074,2090
1244,59216,2013,160112,WARREN, PA,Truck,5,0.41225626740947074,260611,5653
1245,112493,2015,90513,LEXINGTON, NC,SUV,3,0.9537528971296131,6455,2037
1246,132317,2007,228205,BATTLE CREEK, MI,Truck,11,0.2448479608012682,6153,51286
1247,199649,2013,56109,LAWRENCE, KS,Truck,5,0.7448952879581152,4558,80162
1248,316983,2017,5829,RICHMOND, VA,Sedan,1,0.5506607929515418,24395,227032
1249,72029,2010,16355,HOUSTON, TX,Truck,8,0.4003926701570681,490074,2090
1250,48712,2015,26781,CLEVELAND, OH,SUV,3,0.7885155387285061,4343,717
1251,170935,2015,34175,GRAND RAPIDS, MN,Truck,3,0.9081151832460733,60529,11242
1252,257876,2015,69024,COLUMBIA, KY,Sedan,3,0.46847073631214603,192177,121717
1253,276216,2013,92954,DURHAM, NC,Truck,5,0.38983286908077996,43474,267743
1254,154621,2014,74599,ATLANTA, GA,Sedan,4,0.3930459408432977,385542,183
1255,73310,2014,23951,DULUTH, GA,SUV,4,0.637248322147651,13317,86066
1256,2348,2015,47152,JACKSONVILLE, FL,Sedan,3,0.36280679672750155,3937,18454
1257,151800,2009,64473,SALEM, OR,SUV,9,0.8199322517382778,17332,4916
1258,306393,2012,73901,LANCASTER, MA,Sedan,6,0.4729523116126684,28937,39386
1259,361527,2015,31718,WILMINGTON, NC,Truck,3,0.9747910863509749,444975,12398
1260,154801,2016,14074,HOUSTON, TX,Truck,2,0.9160994764397906,490074,960
1261,150105,2014,23308,MOUNT VERNON, WA,Truck,4,0.9413612565445026,6643,2446
1262,233929,2015,46523,HENDERSON, KY,Truck,3,0.7064921465968587,112288,6245
1263,4802,2015,17700,MIAMI, FL,Sedan,3,0.5713877551020408,344881,13212
1264,2221,2015,95099,HOUSTON, TX,Sedan,3,0.43895531780994335,490074,3464
1265,359112,2016,21301,RICHMOND, VA,Sedan,2,0.4719949653870359,24395,5655
1266,186680,2017,17465,CONWAY, SC,SUV,1,0.9148130619971604,38874,23
1267,13088,2017,18199,COLUMBUS, OH,SUV,1,0.6946308724832215,13820,139
1268,82529,2015,43750,JACKSON, TN,Sedan,3,0.6187841281397889,3937,2052
1269,113849,2017,4300,HENDERSON, NV,Sedan,1,0.8617111111111111,112288,14852
1270,175270,2015,180,NEWTON, NJ,Sedan,3,0.7314348646947766,438683,15109
1271,63764,2012,89761,TROY, OH,Truck,6,0.6048952879581152,54301,980
1272,134204,2015,29804,SALISBURY, MD,Sedan,3,0.6289406625409538,19659,32807
1273,332803,2015,38375,WINCHESTER, VA,Sedan,3,0.4089049716803021,6785,8502
1274,208965,2015,38835,ARLINGTON, TX,Truck,3,0.8467966573816156,535499,19212
1275,125996,2011,56375,AURORA, CO,SUV,7,0.6499132355261082,208868,366623
1276,255897,2016,13592,CHESTER, VA,Sedan,2,0.4971680302076778,28442,34077
1277,281511,2016,42676,MARION, IL,Sedan,2,0.7644703312704769,5287,771
1278,174061,2013,114359,LEBANON, TN,Truck,5,0.5104712041884817,5155,13522
1279,162409,2007,153057,JACKSONVILLE, FL,Sedan,11,0.1552888888888889,3937,14910
1280,6578,2018,3298,AUGUSTA, GA,SUV,0,0.7983225806451613,24395,1147
1281,299881,2017,5382,BELLEVUE, WA,Sedan,1,0.7774222222222222,356572,144444
1282,85998,2006,63132,MIAMI, FL,Sedan,12,0.25438660356752824,344881,602
1283,294343,2015,41171,RALEIGH, NC,Sedan,3,0.46743234738829453,83288,464758
1284,92057,2014,26550,BOSTON, MA,Sedan,4,0.6177333333333334,438683,1315
1285,292606,2016,19704,COLUMBIA, SC,Truck,2,0.5569637883008357,192177,133114
1286,202372,2014,29033,CHARLOTTE, NC,Sedan,4,0.5589795918367347,174029,9057
1287,300347,2015,40017,MADISON, NC,Sedan,3,0.7035102040816327,49853,2807
1288,253985,2014,43590,DAPHNE, AL,SUV,4,0.5493624161073826,7322,25960
1289,89224,2011,105859,COLUMBUS, MS,Truck,7,0.6984868136619109,13820,879170
1290,183851,2014,37737,ATLANTA, GA,Truck,4,0.9188022284122562,385542,486290
1291,79673,2014,16146,ARLINGTON, TX,Truck,4,0.8272251308900523,535499,2153
1292,213851,2016,29263,JACKSON, MS,Truck,2,0.7192146596858638,3937,66847
1293,149019,2015,28056,ABILENE, TX,SUV,3,0.5702348993288591,7288,6380
1294,23536,2015,57781,SPRINGFIELD, IL,Truck,3,0.706544502617801,10250,5197
1295,254290,2017,2815,JACKSONVILLE, FL,Sedan,1,0.5885462555066079,3937,2894
1296,48666,2015,19498,LAKEWOOD, NJ,Truck,3,0.8559158380170053,208868,50249
1297,93318,2017,8737,GREENVILLE, TX,Sedan,1,0.5975770925110132,8216,30686
1298,309957,2013,151887,RICHMOND, VA,Truck,5,0.4973821989528796,24395,1442
1299,328279,2017,18960,MIAMI, FL,SUV,1,0.663993288590604,344881,170
1300,347804,2009,26806,MESA, AZ,Truck,9,0.5235340314136125,242950,503
